min;max;sho01
0,004980195;0,017385096;0,006537782
0,004980195;0,017385096;0,006537645
0,004980195;0,017385096;0,00653712
0,004980195;0,017385096;0,006537076
0,004980195;0,017385096;0,006537049
0,004980195;0,017385096;0,006536961
0,004980195;0,017385096;0,006536918
0,004980195;0,017385096;0,006536756
0,004980195;0,017385096;0,006536621
0,004980195;0,017385096;0,006536457
0,004980195;0,017385096;0,00653642
0,004980195;0,017385096;0,006536301
0,004980195;0,017385096;0,006535987
0,004980195;0,017385096;0,006535831
0,004980195;0,017385096;0,006534799
0,004980195;0,017385096;0,006534784
0,004980195;0,017385096;0,006534526
0,004980195;0,017385096;0,006534381
0,004980195;0,017385096;0,006534179
0,004980195;0,017385096;0,006533682
0,004980195;0,017385096;0,006532597
0,004980195;0,017385096;0,006532558
0,004980195;0,017385096;0,006532323
0,004980195;0,017385096;0,006532303
0,004980195;0,017385096;0,006532183
0,004980195;0,017385096;0,006531814
0,004980195;0,017385096;0,006531444
0,004980195;0,017385096;0,006531405
0,004980195;0,017385096;0,006531111
0,004980195;0,017385096;0,006530644
0,004980195;0,017385096;0,006530487
0,004980195;0,017385096;0,006530195
0,004980195;0,017385096;0,006530125
0,004980195;0,017385096;0,006528567
0,004980195;0,017385096;0,006528466
0,004980195;0,017385096;0,006528086
0,004980195;0,017385096;0,006527805
0,004980195;0,017385096;0,006527667
0,004980195;0,017385096;0,006527643
0,004980195;0,017385096;0,006527089
0,004980195;0,017385096;0,006526602
0,004980195;0,017385096;0,006526563
0,004980195;0,017385096;0,006526535
0,004980195;0,017385096;0,006525686
0,004980195;0,017385096;0,006525477
0,004980195;0,017385096;0,006525218
0,004980195;0,017385096;0,006524943
0,004980195;0,017385096;0,00652366
0,004980195;0,017385096;0,006523656
0,004980195;0,017385096;0,006523331
0,004980195;0,017385096;0,006522873
0,004980195;0,017385096;0,006522653
0,004980195;0,017385096;0,006522495
0,004980195;0,017385096;0,006522141
0,004980195;0,017385096;0,006522126
0,004980195;0,017385096;0,006521525
0,004980195;0,017385096;0,006521422
0,004980195;0,017385096;0,006521013
0,004980195;0,017385096;0,006520403
0,004980195;0,017385096;0,006520026
0,004980195;0,017385096;0,006519446
0,004980195;0,017385096;0,006518954
0,004980195;0,017385096;0,006518781
0,004980195;0,017385096;0,006518693
0,004980195;0,017385096;0,006518214
0,004980195;0,017385096;0,00651667
0,004980195;0,017385096;0,006516648
0,004980195;0,017385096;0,006516621
0,004980195;0,017385096;0,006516586
0,004980195;0,017385096;0,00651656
0,004980195;0,017385096;0,006516456
0,004980195;0,017385096;0,006516084
0,004980195;0,017385096;0,006515994
0,004980195;0,017385096;0,006514669
0,004980195;0,017385096;0,00651438
0,004980195;0,017385096;0,00651381
0,004980195;0,017385096;0,006513655
0,004980195;0,017385096;0,006513612
0,004980195;0,017385096;0,006512386
0,004980195;0,017385096;0,00651219
0,004980195;0,017385096;0,006511963
0,004980195;0,017385096;0,006511234
0,004980195;0,017385096;0,006511142
0,004980195;0,017385096;0,00651113
0,004980195;0,017385096;0,00651107
0,004980195;0,017385096;0,006510567
0,004980195;0,017385096;0,006510367
0,004980195;0,017385096;0,006509934
0,004980195;0,017385096;0,006509853
0,004980195;0,017385096;0,006509805
0,004980195;0,017385096;0,006509631
0,004980195;0,017385096;0,006509588
0,004980195;0,017385096;0,006508782
0,004980195;0,017385096;0,006507815
0,004980195;0,017385096;0,006507463
0,004980195;0,017385096;0,006507389
0,004980195;0,017385096;0,006506651
0,004980195;0,017385096;0,006505935
0,004980195;0,017385096;0,006505929
0,004980195;0,017385096;0,00650589
0,004980195;0,017385096;0,006505553
0,004980195;0,017385096;0,006505261
0,004980195;0,017385096;0,006504219
0,004980195;0,017385096;0,006503973
0,004980195;0,017385096;0,006502603
0,004980195;0,017385096;0,006502468
0,004980195;0,017385096;0,006502265
0,004980195;0,017385096;0,006501851
0,004980195;0,017385096;0,00650179
0,004980195;0,017385096;0,006501116
0,004980195;0,017385096;0,006500863
0,004980195;0,017385096;0,006500607
0,004980195;0,017385096;0,006500605
0,004980195;0,017385096;0,006500578
0,004980195;0,017385096;0,0064989
0,004980195;0,017385096;0,006498388
0,004980195;0,017385096;0,00649806
0,004980195;0,017385096;0,00649776
0,004980195;0,017385096;0,006496836
0,004980195;0,017385096;0,006496778
0,004980195;0,017385096;0,006496749
0,004980195;0,017385096;0,006496529
0,004980195;0,017385096;0,006495925
0,004980195;0,017385096;0,006495324
0,004980195;0,017385096;0,00649509
0,004980195;0,017385096;0,006493906
0,004980195;0,017385096;0,006493318
0,004980195;0,017385096;0,006493144
0,004980195;0,017385096;0,006492619
0,004980195;0,017385096;0,00649222
0,004980195;0,017385096;0,006492188
0,004980195;0,017385096;0,006491618
0,004980195;0,017385096;0,006491307
0,004980195;0,017385096;0,006491264
0,004980195;0,017385096;0,006491008
0,004980195;0,017385096;0,006490914
0,004980195;0,017385096;0,006490896
0,004980195;0,017385096;0,006490575
0,004980195;0,017385096;0,006490445
0,004980195;0,017385096;0,006490262
0,004980195;0,017385096;0,006489896
0,004980195;0,017385096;0,006489707
0,004980195;0,017385096;0,006489433
0,004980195;0,017385096;0,006489327
0,004980195;0,017385096;0,006488793
0,004980195;0,017385096;0,006488385
0,004980195;0,017385096;0,006487521
0,004980195;0,017385096;0,006487261
0,004980195;0,017385096;0,006487211
0,004980195;0,017385096;0,006487184
0,004980195;0,017385096;0,006486933
0,004980195;0,017385096;0,006486815
0,004980195;0,017385096;0,006486661
0,004980195;0,017385096;0,006486497
0,004980195;0,017385096;0,006486
0,004980195;0,017385096;0,006485786
0,004980195;0,017385096;0,006485756
0,004980195;0,017385096;0,006485409
0,004980195;0,017385096;0,006484937
0,004980195;0,017385096;0,006484852
0,004980195;0,017385096;0,006484802
0,004980195;0,017385096;0,006484519
0,004980195;0,017385096;0,006484026
0,004980195;0,017385096;0,006483879
0,004980195;0,017385096;0,006482413
0,004980195;0,017385096;0,00648154
0,004980195;0,017385096;0,006481441
0,004980195;0,017385096;0,006481311
0,004980195;0,017385096;0,006480174
0,004980195;0,017385096;0,006479822
0,004980195;0,017385096;0,006479726
0,004980195;0,017385096;0,006478382
0,004980195;0,017385096;0,006478203
0,004980195;0,017385096;0,006476771
0,004980195;0,017385096;0,006475061
0,004980195;0,017385096;0,006474724
0,004980195;0,01724022;0,006474573
0,004980195;0,01724022;0,006474358
0,004980195;0,01724022;0,006473925
0,004980195;0,01724022;0,00647334
0,004980195;0,01724022;0,006472784
0,004980195;0,01724022;0,006472384
0,004980195;0,01724022;0,00647205
0,004980195;0,01724022;0,006471215
0,004980195;0,01724022;0,006471078
0,004980195;0,01724022;0,006470809
0,004980195;0,01724022;0,00647041
0,004980195;0,01724022;0,006470087
0,004980195;0,01724022;0,00646852
0,004980195;0,01724022;0,006467927
0,004980195;0,01724022;0,006467216
0,004980195;0,01724022;0,006466593
0,004980195;0,01724022;0,006466196
0,004980195;0,01724022;0,006465407
0,004980195;0,01724022;0,006464989
0,004980195;0,01724022;0,006464957
0,004980195;0,01724022;0,006463774
0,004980195;0,01724022;0,006463675
0,004980195;0,01724022;0,006463015
0,004980195;0,01724022;0,006462179
0,004980195;0,01724022;0,006461973
0,004980195;0,01724022;0,006461792
0,004980195;0,01724022;0,0064606
0,004980195;0,01724022;0,006460353
0,004980195;0,01724022;0,006459876
0,004980195;0,01724022;0,006459618
0,004980195;0,01724022;0,006459491
0,004980195;0,01724022;0,006459313
0,004980195;0,01724022;0,006455513
0,004980195;0,01724022;0,006455324
0,004980195;0,01724022;0,006455088
0,004980195;0,01724022;0,006454014
0,004980195;0,01724022;0,006451695
0,004980195;0,01724022;0,006451544
0,004980195;0,01724022;0,00645096
0,004980195;0,01724022;0,006449305
0,004980195;0,01724022;0,006447779
0,004980195;0,01724022;0,006446895
0,004980195;0,01724022;0,006446634
0,004980195;0,01724022;0,006446373
0,004980195;0,01724022;0,006445757
0,004980195;0,01724022;0,006442859
0,004980195;0,01724022;0,006441397
0,004980195;0,01724022;0,006441397
0,004980195;0,01724022;0,006438317
0,004980195;0,01724022;0,006438006
0,004980195;0,01724022;0,006437632
0,004980195;0,01724022;0,006437175
0,004980195;0,01724022;0,00643516
0,004980195;0,01724022;0,006434665
0,004980195;0,01724022;0,00643424
0,004980195;0,01724022;0,006433748
0,004980195;0,01724022;0,006430752
0,004980195;0,01724022;0,006430119
0,004980195;0,01724022;0,00642976
0,004980195;0,01724022;0,006429565
0,004980195;0,01724022;0,006429475
0,004980195;0,01724022;0,006429414
0,004980195;0,01724022;0,006428612
0,004980195;0,01724022;0,006427251
0,004980195;0,01724022;0,006427074
0,004980195;0,01724022;0,006427007
0,004980195;0,01724022;0,006425556
0,004980195;0,01724022;0,006425503
0,004980195;0,01724022;0,006425293
0,004980195;0,01724022;0,006421512
0,004980195;0,01724022;0,00642055
0,004980195;0,01724022;0,006419855
0,004980195;0,01724022;0,006418394
0,004980195;0,01724022;0,006417424
0,004980195;0,01724022;0,006417195
0,004980195;0,01724022;0,006415419
0,004980195;0,01724022;0,006415312
0,004980195;0,01724022;0,006414436
0,004980195;0,01724022;0,006413556
0,004980195;0,01724022;0,00641246
0,004980195;0,01724022;0,00641182
0,004980195;0,01724022;0,006411478
0,004980195;0,01724022;0,006410566
0,004980195;0,01724022;0,006409718
0,004980195;0,01724022;0,006408454
0,004980195;0,01724022;0,006407853
0,004980195;0,01724022;0,00640519
0,004980195;0,01724022;0,00640332
0,004980195;0,01724022;0,006403225
0,004980195;0,01724022;0,006402503
0,004980195;0,01724022;0,006402224
0,004980195;0,01724022;0,006401751
0,004980195;0,01724022;0,006401664
0,004980195;0,01724022;0,006401031
0,004980195;0,01724022;0,006399853
0,004980195;0,01724022;0,006398487
0,004980195;0,01724022;0,006397797
0,004980195;0,01724022;0,006397035
0,004980195;0,01724022;0,006396934
0,004980195;0,01724022;0,006395035
0,004980195;0,01724022;0,006393018
0,004980195;0,01724022;0,006391895
0,004980195;0,01724022;0,006391822
0,004980195;0,01724022;0,006391165
0,004980195;0,01724022;0,006389579
0,004980195;0,01724022;0,00638824
0,004980195;0,01724022;0,00638794
0,004980195;0,01724022;0,006386592
0,004980195;0,01724022;0,006381408
0,004980195;0,01724022;0,006381182
0,004980195;0,01724022;0,006380801
0,004980195;0,01724022;0,006380037
0,004980195;0,01724022;0,006379658
0,004980195;0,01724022;0,006379249
0,004980195;0,01724022;0,006378797
0,004980195;0,01724022;0,006376925
0,004980195;0,01724022;0,006376376
0,004980195;0,01724022;0,006375879
0,004980195;0,01724022;0,006375104
0,004980195;0,01724022;0,006374158
0,004980195;0,01724022;0,006372752
0,004980195;0,01724022;0,006372648
0,004980195;0,01724022;0,006371626
0,004980195;0,01724022;0,006369942
0,004980195;0,01724022;0,006369036
0,004980195;0,01724022;0,006368609
0,004980195;0,01724022;0,006367697
0,004980195;0,01724022;0,006366827
0,004980195;0,01724022;0,006366393
0,004980195;0,01724022;0,006363976
0,004980195;0,01724022;0,006362582
0,004980195;0,01724022;0,00636207
0,004980195;0,01724022;0,006360395
0,004980195;0,01724022;0,006360171
0,004980195;0,01724022;0,00635938
0,004980195;0,01724022;0,006357906
0,004980195;0,01724022;0,006356943
0,004980195;0,01724022;0,006356825
0,004980195;0,01724022;0,006355983
0,004980195;0,01724022;0,00635558
0,004980195;0,01724022;0,006354384
0,004980195;0,01724022;0,006353053
0,004980195;0,01724022;0,006352992
0,004980195;0,01724022;0,006352159
0,004980195;0,01724022;0,006350986
0,004980195;0,01724022;0,006350754
0,004980195;0,01724022;0,006349712
0,004980195;0,01724022;0,006348671
0,004980195;0,01724022;0,006348555
0,004980195;0,01724022;0,006348088
0,004980195;0,01724022;0,006348015
0,004980195;0,01724022;0,0063472
0,004980195;0,01724022;0,006347059
0,004980195;0,01724022;0,006346972
0,004980195;0,01724022;0,00634626
0,004980195;0,01724022;0,00634599
0,004980195;0,01724022;0,006344854
0,004980195;0,01724022;0,006344263
0,004980195;0,01724022;0,006344215
0,004980195;0,01724022;0,006341509
0,004980195;0,01724022;0,006340865
0,004980195;0,01724022;0,006340481
0,004980195;0,01724022;0,006340373
0,004980195;0,01724022;0,006338825
0,004980195;0,01724022;0,006338813
0,004980195;0,01724022;0,006337973
0,004980195;0,01724022;0,006336371
0,004980195;0,01724022;0,006336299
0,004980195;0,01724022;0,0063362
0,004980195;0,01724022;0,006335043
0,004980195;0,01724022;0,006333907
0,004980195;0,01724022;0,006333497
0,004980195;0,01724022;0,006332415
0,004980195;0,01724022;0,00633161
0,004980195;0,01724022;0,006331469
0,004980195;0,01724022;0,00632914
0,004980195;0,01724022;0,006328211
0,004980195;0,01724022;0,006327948
0,004980195;0,01724022;0,006327792
0,004980195;0,01724022;0,006327363
0,004980195;0,01724022;0,006325326
0,004980195;0,01724022;0,006325166
0,004980195;0,01724022;0,006324564
0,004980195;0,01724022;0,006324334
0,004980195;0,01724022;0,006323839
0,004980195;0,01724022;0,006323053
0,004980195;0,01724022;0,006322344
0,004980195;0,01724022;0,006319613
0,004980195;0,01724022;0,006318419
0,004980195;0,01724022;0,006317259
0,004980195;0,01724022;0,006317123
0,004980195;0,01724022;0,006316809
0,004980195;0,01724022;0,006316395
0,004980195;0,01724022;0,006315483
0,004980195;0,01724022;0,006315334
0,004980195;0,01724022;0,006314772
0,004980195;0,01724022;0,00631449
0,004980195;0,01724022;0,006313388
0,004980195;0,01724022;0,006312607
0,004980195;0,01724022;0,00631157
0,004980195;0,01724022;0,006311563
0,004980195;0,01724022;0,0063091
0,004980195;0,01724022;0,006308378
0,004980195;0,01724022;0,006308372
0,004980195;0,01724022;0,006307964
0,004980195;0,01724022;0,006307532
0,004980195;0,01724022;0,006307455
0,004980195;0,01724022;0,006306475
0,004980195;0,01724022;0,006306196
0,004980195;0,01724022;0,006305438
0,004980195;0,01724022;0,006304349
0,004980195;0,01724022;0,006304078
0,004980195;0,01724022;0,006303927
0,004980195;0,01724022;0,006302346
0,004980195;0,01724022;0,006299776
0,004980195;0,01724022;0,006299281
0,004980195;0,01724022;0,006298383
0,004980195;0,01724022;0,006296094
0,004980195;0,01724022;0,006295313
0,004980195;0,01724022;0,006295049
0,004980195;0,01724022;0,006294891
0,004980195;0,01724022;0,006294739
0,004980195;0,01724022;0,006294682
0,004980195;0,01724022;0,006294471
0,004980195;0,01724022;0,006293641
0,004980195;0,01724022;0,00629334
0,004980195;0,01724022;0,006293064
0,004980195;0,01724022;0,006292164
0,004980195;0,01724022;0,006291907
0,004980195;0,01724022;0,006290344
0,004980195;0,01724022;0,006289929
0,004980195;0,01724022;0,006289418
0,004980195;0,01724022;0,006288428
0,004980195;0,01724022;0,006288035
0,004980195;0,01724022;0,006287749
0,004980195;0,01724022;0,006287695
0,004980195;0,01724022;0,006287679
0,004980195;0,01724022;0,006286923
0,004980195;0,017095345;0,006286777
0,004980195;0,017095345;0,006286557
0,004980195;0,017095345;0,006285293
0,004980195;0,017095345;0,006284003
0,004980195;0,017095345;0,006282198
0,004980195;0,017095345;0,006281298
0,004980195;0,017095345;0,006280518
0,004980195;0,017095345;0,006280236
0,004980195;0,017095345;0,006279909
0,004980195;0,017095345;0,006279551
0,004980195;0,017095345;0,006278313
0,004980195;0,017095345;0,006275748
0,004980195;0,017095345;0,006275056
0,004980195;0,017095345;0,006274659
0,004980195;0,017095345;0,006273798
0,004980195;0,017095345;0,006273712
0,004980195;0,017095345;0,006272532
0,004980195;0,017095345;0,006271554
0,004980195;0,017095345;0,006271261
0,004980195;0,017095345;0,006270488
0,004980195;0,017095345;0,006270265
0,004980195;0,017095345;0,006268558
0,004980195;0,017095345;0,006268215
0,004980195;0,017095345;0,00626813
0,004980195;0,017095345;0,006267684
0,004980195;0,017095345;0,006267613
0,004980195;0,017095345;0,006267211
0,004980195;0,017095345;0,006267059
0,004980195;0,017095345;0,006266198
0,004980195;0,017095345;0,006265666
0,004980195;0,017095345;0,006265023
0,004980195;0,017095345;0,006263706
0,004980195;0,017095345;0,006263464
0,004980195;0,017095345;0,006262576
0,004980195;0,017095345;0,006262472
0,004980195;0,017095345;0,006261525
0,004980195;0,017095345;0,006260681
0,004980195;0,017095345;0,006260678
0,004980195;0,017095345;0,006259964
0,004980195;0,017095345;0,006259145
0,004980195;0,017095345;0,006257295
0,004980195;0,017095345;0,006256382
0,004980195;0,017095345;0,006255918
0,004980195;0,017095345;0,00625589
0,004980195;0,017095345;0,006255363
0,004980195;0,017095345;0,00625414
0,004980195;0,017095345;0,006254081
0,004980195;0,017095345;0,006253721
0,004980195;0,017095345;0,006252118
0,004980195;0,017095345;0,006252051
0,004980195;0,017095345;0,006251098
0,004980195;0,017095345;0,006250887
0,004980195;0,017095345;0,006250745
0,004980195;0,017095345;0,006250608
0,004980195;0,017095345;0,006249393
0,004980195;0,017095345;0,006249174
0,004980195;0,017095345;0,006248335
0,004980195;0,017095345;0,006246142
0,004980195;0,017095345;0,006242865
0,004980195;0,017095345;0,006242209
0,004980195;0,017095345;0,00624113
0,004980195;0,017095345;0,006240856
0,004980195;0,017095345;0,006239467
0,004980195;0,017095345;0,006239379
0,004980195;0,017095345;0,006238839
0,004980195;0,017095345;0,006238114
0,004980195;0,017095345;0,006237914
0,004980195;0,017095345;0,006237245
0,004980195;0,017095345;0,006236834
0,004980195;0,017095345;0,006235728
0,004980195;0,017095345;0,006234844
0,004980195;0,017095345;0,006234601
0,004980195;0,017095345;0,006232983
0,004980195;0,017095345;0,006232832
0,004980195;0,017095345;0,006230548
0,004980195;0,017095345;0,006230015
0,004980195;0,017095345;0,006227953
0,004980195;0,017095345;0,006227852
0,004980195;0,017095345;0,006226999
0,004980195;0,017095345;0,006226209
0,004980195;0,017095345;0,006224009
0,004980195;0,017095345;0,006223302
0,004980195;0,017095345;0,006222965
0,004980195;0,017095345;0,00622246
0,004980195;0,017095345;0,006222171
0,004980195;0,017095345;0,006220134
0,004980195;0,017095345;0,006219469
0,004980195;0,017095345;0,006218396
0,004980195;0,017095345;0,006217606
0,004980195;0,017095345;0,006217457
0,004980195;0,017095345;0,006216816
0,004980195;0,017095345;0,006212222
0,004980195;0,017095345;0,006209965
0,004980195;0,017095345;0,006209595
0,004980195;0,017095345;0,006206083
0,00442684;0,017095345;0,006204762
0,00442684;0,017095345;0,006204227
0,00442684;0,017095345;0,006201225
0,00442684;0,017095345;0,006200186
0,00442684;0,017095345;0,006199928
0,00442684;0,017095345;0,006195911
0,00442684;0,017095345;0,006195659
0,00442684;0,017095345;0,00619539
0,00442684;0,017095345;0,006195226
0,00442684;0,017095345;0,006194015
0,00442684;0,017095345;0,006190706
0,00442684;0,017095345;0,006190705
0,00442684;0,017095345;0,006183017
0,00442684;0,017095345;0,006181711
0,00442684;0,017095345;0,0061816
0,00442684;0,017095345;0,006178685
0,00442684;0,017095345;0,006177815
0,00442684;0,017095345;0,006176976
0,00442684;0,017095345;0,006176611
0,00442684;0,017095345;0,006175275
0,00442684;0,017095345;0,006174682
0,00442684;0,017095345;0,006172669
0,00442684;0,017095345;0,006172148
0,00442684;0,017095345;0,006171353
0,00442684;0,017095345;0,006171223
0,00442684;0,017095345;0,006170786
0,00442684;0,017095345;0,006170332
0,00442684;0,017095345;0,00617005
0,00442684;0,017095345;0,006169934
0,00442684;0,017095345;0,006167891
0,00442684;0,017095345;0,006167769
0,00442684;0,017095345;0,006165622
0,00442684;0,017095345;0,006165326
0,00442684;0,017095345;0,006164828
0,00442684;0,017095345;0,006164499
0,00442684;0,017095345;0,006163251
0,00442684;0,017095345;0,00616149
0,00442684;0,017095345;0,006159779
0,00442684;0,017095345;0,006157993
0,00442684;0,017095345;0,006157128
0,00442684;0,017095345;0,006157127
0,00442684;0,017095345;0,006156952
0,00442684;0,017095345;0,006151112
0,00442684;0,017095345;0,006148337
0,00442684;0,017095345;0,006148285
0,00442684;0,017095345;0,00614807
0,00442684;0,017095345;0,006147569
0,00442684;0,017095345;0,00614503
0,00442684;0,017095345;0,006144481
0,00442684;0,017095345;0,006144153
0,00442684;0,017095345;0,006143529
0,00442684;0,017095345;0,006143385
0,00442684;0,017095345;0,006142417
0,00442684;0,017095345;0,006140143
0,00442684;0,017095345;0,00614
0,00442684;0,017095345;0,006139225
0,00442684;0,017095345;0,006139014
0,00442684;0,017095345;0,006137537
0,00442684;0,017095345;0,006137289
0,00442684;0,017095345;0,00613594
0,00442684;0,017095345;0,006135488
0,00442684;0,017095345;0,006135475
0,00442684;0,017095345;0,006134984
0,00442684;0,017095345;0,006133581
0,00442684;0,017095345;0,006132935
0,00442684;0,017095345;0,00613289
0,00442684;0,017095345;0,00613176
0,00442684;0,017095345;0,006131616
0,00442684;0,017095345;0,006129578
0,00442684;0,017095345;0,006129572
0,00442684;0,017095345;0,006129494
0,00442684;0,017095345;0,006128928
0,00442684;0,017095345;0,006128835
0,00442684;0,017095345;0,006128664
0,00442684;0,017095345;0,006128056
0,00442684;0,017095345;0,006127118
0,00442684;0,017095345;0,006126979
0,00442684;0,017095345;0,006126229
0,00442684;0,017095345;0,006126013
0,00442684;0,017095345;0,006125007
0,00442684;0,017095345;0,006124348
0,00442684;0,017095345;0,006124141
0,00442684;0,017095345;0,006124139
0,00442684;0,017095345;0,006124092
0,00442684;0,017095345;0,006123294
0,00442684;0,017095345;0,006123003
0,00442684;0,017095345;0,006122816
0,00442684;0,017095345;0,006122798
0,00442684;0,017095345;0,00612213
0,00442684;0,017095345;0,006120735
0,00442684;0,017095345;0,006120066
0,00442684;0,017095345;0,006119199
0,00442684;0,017095345;0,006119047
0,00442684;0,017095345;0,006118975
0,00442684;0,017095345;0,00611842
0,00442684;0,017095345;0,006117901
0,00442684;0,017095345;0,006117787
0,00442684;0,017095345;0,006117735
0,00442684;0,017095345;0,006117013
0,00442684;0,017095345;0,006115974
0,00442684;0,017095345;0,006115769
0,00442684;0,017095345;0,00611466
0,00442684;0,017095345;0,006114473
0,00442684;0,017095345;0,006112711
0,00442684;0,017095345;0,0061125
0,00442684;0,017095345;0,006112293
0,00442684;0,017095345;0,006111933
0,00442684;0,017095345;0,006111045
0,00442684;0,017095345;0,006110775
0,00442684;0,017095345;0,006109954
0,00442684;0,017095345;0,006109882
0,00442684;0,017095345;0,006109663
0,00442684;0,017095345;0,006107182
0,00442684;0,017095345;0,006107062
0,00442684;0,017095345;0,006106655
0,00442684;0,017095345;0,006105943
0,00442684;0,017095345;0,006105702
0,00442684;0,017095345;0,006105273
0,00442684;0,017095345;0,006105081
0,00442684;0,017095345;0,00610489
0,00442684;0,017095345;0,006103498
0,00442684;0,017095345;0,006103101
0,00442684;0,017095345;0,006102836
0,00442684;0,017095345;0,006102769
0,00442684;0,017095345;0,006101772
0,00442684;0,017095345;0,006101234
0,00442684;0,017095345;0,006099998
0,00442684;0,017095345;0,006099191
0,00442684;0,017095345;0,006098511
0,00442684;0,017095345;0,006097682
0,00442684;0,017095345;0,006097637
0,00442684;0,017095345;0,00609725
0,00442684;0,016950469;0,006097228
0,00442684;0,016950469;0,006097181
0,00442684;0,016950469;0,006095778
0,00442684;0,016950469;0,006095376
0,00442684;0,016950469;0,006095354
0,00442684;0,016950469;0,00609526
0,00442684;0,016950469;0,006095234
0,00442684;0,016950469;0,006094526
0,00442684;0,016950469;0,006093507
0,00442684;0,016950469;0,006093282
0,00442684;0,016950469;0,006092237
0,00442684;0,016950469;0,006091793
0,00442684;0,016950469;0,00609161
0,00442684;0,016950469;0,006091567
0,00442684;0,016950469;0,006091546
0,00442684;0,016950469;0,006091208
0,00442684;0,016950469;0,006091082
0,00442684;0,016950469;0,00609027
0,00442684;0,016950469;0,006089802
0,00442684;0,016950469;0,006089006
0,00442684;0,016950469;0,006087885
0,00442684;0,016950469;0,006087474
0,00442684;0,016950469;0,006087389
0,00442684;0,016950469;0,00608695
0,00442684;0,016950469;0,006086457
0,00442684;0,016950469;0,006085759
0,00442684;0,016950469;0,006085625
0,00442684;0,016950469;0,006085368
0,00442684;0,016950469;0,006085204
0,00442684;0,016950469;0,006085192
0,00442684;0,016950469;0,006084976
0,00442684;0,016950469;0,00608497
0,00442684;0,016950469;0,006084745
0,00442684;0,016950469;0,006084192
0,00442684;0,016950469;0,006083766
0,00442684;0,016950469;0,006082759
0,00442684;0,016950469;0,006082535
0,00442684;0,016950469;0,00608172
0,00442684;0,016950469;0,006080535
0,00442684;0,016950469;0,006080445
0,00442684;0,016950469;0,006078777
0,00442684;0,016950469;0,006078715
0,00442684;0,016950469;0,006078521
0,00442684;0,016950469;0,006077891
0,00442684;0,016950469;0,006077774
0,00442684;0,016950469;0,006076978
0,00442684;0,016950469;0,006076972
0,00442684;0,016950469;0,006076941
0,00442684;0,016950469;0,006076607
0,00442684;0,016950469;0,006076603
0,00442684;0,016950469;0,006076567
0,00442684;0,016950469;0,006076439
0,00442684;0,016950469;0,006076171
0,00442684;0,016950469;0,006075924
0,00442684;0,016950469;0,006075845
0,00442684;0,016950469;0,00607567
0,00442684;0,016950469;0,006075592
0,00442684;0,016950469;0,006075341
0,00442684;0,016950469;0,006075265
0,00442684;0,016950469;0,006074835
0,00442684;0,016950469;0,006074675
0,00442684;0,016950469;0,006074546
0,00442684;0,016950469;0,00607365
0,00442684;0,016950469;0,006073592
0,00442684;0,016950469;0,00607346
0,00442684;0,016950469;0,006072812
0,00442684;0,016950469;0,006072697
0,00442684;0,016950469;0,006072505
0,00442684;0,016950469;0,006072116
0,00442684;0,016950469;0,006072109
0,00442684;0,016950469;0,006071707
0,00442684;0,016950469;0,006071602
0,00442684;0,016950469;0,006071359
0,00442684;0,016950469;0,006071041
0,00442684;0,016950469;0,006070846
0,00442684;0,016950469;0,006070593
0,00442684;0,016950469;0,006070506
0,00442684;0,016950469;0,006070361
0,00442684;0,016950469;0,006069767
0,00442684;0,016950469;0,006069612
0,00442684;0,016950469;0,006069457
0,00442684;0,016950469;0,006068899
0,00442684;0,016950469;0,006068797
0,00442684;0,016950469;0,006067138
0,00442684;0,016950469;0,006066925
0,00442684;0,016950469;0,00606691
0,00442684;0,016950469;0,006066474
0,00442684;0,016950469;0,006065954
0,00442684;0,016950469;0,006065797
0,00442684;0,016950469;0,006065669
0,00442684;0,016950469;0,006064983
0,00442684;0,016950469;0,006064745
0,00442684;0,016950469;0,006064682
0,00442684;0,016950469;0,006064543
0,00442684;0,016950469;0,006064473
0,00442684;0,016950469;0,006064301
0,00442684;0,016950469;0,006064052
0,00442684;0,016950469;0,006063214
0,00442684;0,016950469;0,006063003
0,00442684;0,016950469;0,006062269
0,00442684;0,016950469;0,00606199
0,00442684;0,016950469;0,006061377
0,00442684;0,016950469;0,006061336
0,00442684;0,016950469;0,006061043
0,00442684;0,016950469;0,006060989
0,00442684;0,016950469;0,00606096
0,00442684;0,016950469;0,006060958
0,00442684;0,016950469;0,006060589
0,00442684;0,016950469;0,006060527
0,00442684;0,016950469;0,006060519
0,00442684;0,016950469;0,006059627
0,00442684;0,016950469;0,00605947
0,00442684;0,016950469;0,006059176
0,00442684;0,016950469;0,006059058
0,00442684;0,016950469;0,006058488
0,00442684;0,016950469;0,006058321
0,00442684;0,016950469;0,006057902
0,00442684;0,016950469;0,006057074
0,00442684;0,016950469;0,006056726
0,00442684;0,016950469;0,006056221
0,00442684;0,016950469;0,006055275
0,00442684;0,016950469;0,006054638
0,00442684;0,016950469;0,006054609
0,00442684;0,016950469;0,006053835
0,00442684;0,016950469;0,006053568
0,00442684;0,016950469;0,006053467
0,00442684;0,016950469;0,006052487
0,00442684;0,016950469;0,006051866
0,00442684;0,016950469;0,006051528
0,00442684;0,016950469;0,00605143
0,00442684;0,016950469;0,006051311
0,00442684;0,016950469;0,006050494
0,00442684;0,016950469;0,006050394
0,00442684;0,016950469;0,006050036
0,00442684;0,016950469;0,00604959
0,00442684;0,016950469;0,006048681
